2022-10-30 12:38:39,905 INFO    SenderThread:38529 [sender.py:send_request_log_artifact():1222] logged artifact run-2tw6r2w3-summary_metrics - {'id': 'QXJ0aWZhY3Q6MjY4NDk2MDQy', 'digest': 'ec2da93874f89eb5c9129f288799855d', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQzNjYzNDU3', 'latestArtifact': None}, 'version': 'latest'}
2022-10-30 12:38:39,905 DEBUG   SenderThread:38529 [sender.py:send():303] send: files
2022-10-30 12:38:39,905 INFO    SenderThread:38529 [sender.py:_save_file():1171] saving file media/table/summary_metrics_0_3cb2cb0e75a4979cd181.table.json with policy now
2022-10-30 12:38:39,906 DEBUG   SenderThread:38529 [sender.py:send():303] send: history
2022-10-30 12:38:39,906 DEBUG   SenderThread:38529 [sender.py:send():303] send: summary
2022-10-30 12:38:39,907 INFO    SenderThread:38529 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-30 12:38:39,907 DEBUG   SenderThread:38529 [sender.py:send():303] send: files
2022-10-30 12:38:39,907 INFO    SenderThread:38529 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-10-30 12:38:40,469 INFO    Thread-13 :38529 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/diego/Documents/git/SPG/notebooks/3_modeling/wandb/run-20221030_123826-2tw6r2w3/files/wandb-summary.json
2022-10-30 12:38:40,607 INFO    Thread-21 :38529 [upload_job.py:push():143] Uploaded file /tmp/tmpma0tgn07wandb/2es66g6d-wandb-metadata.json
2022-10-30 12:38:40,677 INFO    Thread-20 :38529 [upload_job.py:push():143] Uploaded file /tmp/tmpma0tgn07wandb/1h00lxa1-media/table/summary_metrics_0_3cb2cb0e75a4979cd181.table.json
2022-10-30 12:38:41,469 INFO    Thread-13 :38529 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/diego/Documents/git/SPG/notebooks/3_modeling/wandb/run-20221030_123826-2tw6r2w3/files/output.log
2022-10-30 12:38:45,353 DEBUG   SenderThread:38529 [sender.py:send():303] send: config
2022-10-30 12:38:45,515 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-30 12:38:45,518 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: log_artifact
2022-10-30 12:38:45,535 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: partial_history
2022-10-30 12:38:46,109 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-30 12:38:46,134 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: partial_history
2022-10-30 12:38:46,472 INFO    Thread-13 :38529 [dir_watcher.py:_on_file_created():275] file/dir created: /home/diego/Documents/git/SPG/notebooks/3_modeling/wandb/run-20221030_123826-2tw6r2w3/files/media/table/outlier_candidates_2_4ec891b5c5a851ba040e.table.json
2022-10-30 12:38:46,472 INFO    Thread-13 :38529 [dir_watcher.py:_on_file_created():275] file/dir created: /home/diego/Documents/git/SPG/notebooks/3_modeling/wandb/run-20221030_123826-2tw6r2w3/files/media/table/learning_curve_1_a063c4f619a26f1c4e0d.table.json
2022-10-30 12:38:46,473 INFO    Thread-13 :38529 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/diego/Documents/git/SPG/notebooks/3_modeling/wandb/run-20221030_123826-2tw6r2w3/files/media/table
2022-10-30 12:38:46,579 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-30 12:38:46,598 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: partial_history
2022-10-30 12:38:46,600 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: pause
2022-10-30 12:38:46,600 INFO    HandlerThread:38529 [handler.py:handle_request_pause():696] stopping system metrics thread
2022-10-30 12:38:46,769 INFO    Thread-23 :38529 [upload_job.py:push():101] Uploaded file /home/diego/.cache/wandb/artifacts/obj/md5/3d/f9d855484c72972e4b06e7699f944e
2022-10-30 12:38:47,126 INFO    Thread-25 :38529 [upload_job.py:push():143] Uploaded file /tmp/tmpma0tgn07wandb/3hedqzti-media/table/learning_curve_1_a063c4f619a26f1c4e0d.table.json
2022-10-30 12:38:47,137 INFO    Thread-24 :38529 [upload_job.py:push():143] Uploaded file /tmp/tmpma0tgn07wandb/2fnt83au-media/table/outlier_candidates_2_4ec891b5c5a851ba040e.table.json
2022-10-30 12:38:47,473 INFO    Thread-13 :38529 [dir_watcher.py:_on_file_created():275] file/dir created: /home/diego/Documents/git/SPG/notebooks/3_modeling/wandb/run-20221030_123826-2tw6r2w3/files/media/table/residuals_3_ed3ce5e21b96624a397b.table.json
2022-10-30 12:38:47,474 INFO    Thread-13 :38529 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/diego/Documents/git/SPG/notebooks/3_modeling/wandb/run-20221030_123826-2tw6r2w3/files/media/table
2022-10-30 12:38:47,942 INFO    SenderThread:38529 [sender.py:send_request_log_artifact():1222] logged artifact run-2tw6r2w3-learning_curve - {'id': 'QXJ0aWZhY3Q6MjY4NDk2MTQz', 'digest': '57fb1804391cd62a7ffced8e7217e092', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQzNjYzNDYy', 'latestArtifact': None}, 'version': 'latest'}
2022-10-30 12:38:47,947 DEBUG   SenderThread:38529 [sender.py:send():303] send: files
2022-10-30 12:38:47,947 INFO    SenderThread:38529 [sender.py:_save_file():1171] saving file media/table/learning_curve_1_a063c4f619a26f1c4e0d.table.json with policy now
2022-10-30 12:38:47,949 DEBUG   SenderThread:38529 [sender.py:send():303] send: history
2022-10-30 12:38:47,949 DEBUG   SenderThread:38529 [sender.py:send():303] send: summary
2022-10-30 12:38:47,955 INFO    SenderThread:38529 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-30 12:38:47,956 DEBUG   SenderThread:38529 [sender.py:send():303] send: config
2022-10-30 12:38:47,957 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: log_artifact
2022-10-30 12:38:48,473 INFO    Thread-13 :38529 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/diego/Documents/git/SPG/notebooks/3_modeling/wandb/run-20221030_123826-2tw6r2w3/files/wandb-summary.json
2022-10-30 12:38:48,638 INFO    Thread-26 :38529 [upload_job.py:push():143] Uploaded file /tmp/tmpma0tgn07wandb/1foo63xe-media/table/residuals_3_ed3ce5e21b96624a397b.table.json
2022-10-30 12:38:48,709 INFO    Thread-27 :38529 [upload_job.py:push():143] Uploaded file /tmp/tmpma0tgn07wandb/1j0gcnnt-media/table/learning_curve_1_a063c4f619a26f1c4e0d.table.json
2022-10-30 12:38:49,176 INFO    Thread-29 :38529 [upload_job.py:push():101] Uploaded file /home/diego/.cache/wandb/artifacts/obj/md5/5b/0f8f21ca56241fb92cccec3dd443a5
